t_abs[s];t_nxtSIO[ms];t_2resp[ms];t_SIOxmit[ms];;xPos;yPos;;xPosMeas;yPosMeas;xPosRef;yPosRef;xDotDif;yDotDif;xAlfaPlt;yAlfaPlt;xThetaSrv;yThetaSrv;xPWMcmd;yPWMcmd;xPosEst;xDotEst
91.9194;34.3;;0.048248;;389;315;;;;;;;;;;;
91.9341;;14.7;;;;;;389;315;400;300;-20.0;20.0;-0.5;0.6;-3.0;4.1;1502;1530;389.0;-2.7;315.0;3.6
91.9682;34.1;;0.055776;;388;316;;;;;;;;;;;
91.9830;;14.8;;;;;;388;316;400;300;-20.0;20.0;-0.5;0.7;-3.3;4.4;1505;1533;388.0;-4.0;316.1;3.7
92.0173;34.3;;0.048248;;388;317;;;;;;;;;;;
92.0320;;14.7;;;;;;388;317;400;300;0.0;20.0;-0.5;0.7;-3.5;4.7;1506;1535;387.9;-0.1;317.1;3.4
92.0665;34.5;;0.052012;;387;318;;;;;;;;;;;
92.0812;;14.7;;;;;;387;318;400;300;-20.0;20.0;-0.5;0.7;-3.2;4.9;1504;1537;387.1;-1.1;318.0;2.9
92.1153;34.1;;0.047564;;387;319;;;;;;;;;;;
92.1301;;14.8;;;;;;387;319;400;300;0.0;20.0;-0.5;0.8;-3.4;5.1;1505;1538;387.0;2.1;319.0;2.3
92.1641;34.0;;0.049959;;387;319;;;;;;;;;;;
92.1788;;14.7;;;;;;387;319;400;300;0.0;0.0;-0.4;0.7;-3.0;5.0;1502;1538;387.2;5.1;319.0;-3.1
92.2135;34.6;;0.048590;;386;318;;;;;;;;;;;
92.2282;;14.7;;;;;;386;318;400;300;-20.0;-20.0;-0.4;0.6;-2.8;4.1;1501;1531;386.3;2.2;317.7;-12.4
92.2620;33.8;;0.053039;;386;318;;;;;;;;;;;
92.2767;;14.7;;;;;;386;318;400;300;0.0;0.0;-0.5;0.4;-3.2;2.9;1504;1522;386.2;4.0;317.3;-14.2
92.3113;34.6;;0.048590;;387;317;;;;;;;;;;;
92.3261;;14.8;;;;;;387;317;400;300;20.0;-20.0;-0.4;0.4;-2.7;2.5;1500;1518;387.3;10.9;316.2;-18.3
92.3599;33.8;;0.049275;;387;317;;;;;;;;;;;
92.3746;;14.7;;;;;;387;317;400;300;0.0;0.0;-0.3;0.3;-1.9;1.9;1494;1514;387.6;11.5;316.0;-16.5
92.4093;34.7;;0.045168;;388;316;;;;;;;;;;;
92.4241;;14.8;;;;;;388;316;400;300;20.0;-20.0;-0.2;0.3;-1.5;1.9;1491;1514;388.6;15.2;315.1;-18.7
92.4544;30.4;;0.048933;;389;315;;;;;;;;;;;
92.4692;;14.7;;;;;;389;315;400;300;20.0;-20.0;-0.1;0.2;-0.8;1.4;1486;1510;389.8;18.0;314.0;-20.8
